mal_id,image_url,title,synopsis,source,genres,demographics,is_franchise,members,episodes,year,season,producer_id,studio_id,score
52976,https://myanimelist.net/images/anime/1607/127730.webp,Berserk: Ougon Jidai-hen - Memorial Edition,"Fleeing a traumatic childhood, lone mercenary Guts drifts from battle to battle, striking down powerful enemies with his unwieldy sword. After one skirmish, Guts clashes with the mystifying Griffith and his small army known as the Band of the Hawk. The victorious Griffith drafts Guts into his ranks, granting the swordsman a kinship unlike anything he has ever known.

Alongside the skilled warrior Casca, Guts helps Griffith guide the band to fame and glory. But as he gains military prestige, Griffith becomes the target of assassination attempts and political schemes. He uses Guts to further his ambitious rise to power, taking advantage of the swordsman's lack of aspiration.

Even as he grows closer to Casca, Guts' absence of direction robs him of any sense of belonging. Fostering opposing desires, Guts and Casca fight for Griffith's dream—although fractures forming among the trio threaten to disrupt their world.

[Written by MAL Rewrite]",Manga,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']",['Seinen'],0,54283,13,2022,fall,"[17, 29, 148, 166, 795, 1261, 1584, 1697, 2018]",[13],7.92
50663,https://myanimelist.net/images/anime/1237/128067.webp,Poputepipikku 2nd Season,"High school girl duo Popuko and Pipimi are back and more unhinged than ever after their initial efforts to create a full-fledged anime production were met with a great reception. With no regard for their audience, they continue to live their reckless everyday lives consisting of comedy skits and parodies of epic proportions. No one is immune to the effects of their antics—including hapless live actor Shouta Aoi, who is on the run and stuck trying to be a hero in the wrong series.

[Written by MAL Rewrite]",4-koma manga,['Comedy'],[],1,50117,11,2022,fall,"[1344, 2272]","[437, 1045]",7.55
51464,https://myanimelist.net/images/anime/1934/128719.webp,4-nin wa Sorezore Uso wo Tsuku,"What do an alien, former ninja, weak telepath, and boy pretending to be a girl have in common? They are all classmates at Kashihara Girls' Academy, and they hide their true identities from the world. Rikka, Chiyo, Sekine, and Tsubasa seem like the best of friends, but they each harbor a monumental secret that they cannot reveal, no matter what. In order to continue masquerading as normal middle school girls, each of them must invent creative ways to conceal their true selves. But that is easier said than done, as the four students end up entangled in numerous shenanigans along the way.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Sci-Fi']",['Shounen'],0,43139,11,2022,fall,"[1, 159, 1500, 2618]",[1693],7.15
51306,https://myanimelist.net/images/anime/1378/121573.webp,C Danchi,"""Housing Complex C"" centers around Kimi, who lives in a small, low-cost housing complex located in the seaside town of Kurosaki. Trouble seems to follow her wherever she goes, and horrific incidents begin to occur. Is an ancient evil stalking the residents of Housing Complex C? 

(Source: Variety, edited)",Original,['Horror'],[],0,36043,4,2022,fall,[10],[2034],5.45
50552,https://myanimelist.net/images/anime/1853/135275.webp,Yowamushi Pedal: Limit Break,"Unable to achieve the desired results on the first and second days of the Inter-High competition, members of the Souhoku High Bicycle Racing Club use their frustration as motivation to perform better on the final day of the race. However, it is easier said than done as they are up against the overwhelming talent of Hakone Academy and the shrewd strategies of Kyoto Fushimi High.

Despite the challenge, Souhoku members are not disheartened by the obstacles that they need to overcome. After all, no matter what their opponents try, Souhoku will have the last laugh as long as they are the first to cross the finish line.

[Written by MAL Rewrite]",Manga,['Sports'],['Shounen'],1,30181,25,2022,fall,"[16, 135, 1143, 1373, 1797]",[73],7.45
48491,https://myanimelist.net/images/anime/1942/126897.webp,Yama no Susume: Next Summit,"While reminiscing about her journey so far, Aoi Yukimura finds herself eager to go mountaineering once more. A likely opportunity arises when Koharu Senjuin invites Aoi to check out the Mountaineering Club after school. As the head of the club, Koharu speaks enthusiastically of the activities she and the other members partake in, especially as they strive to reach the top in various competitions.

Although impressed by the club's dedication to its goals, Aoi feels reluctant to join, preferring to learn and enjoy mountaineering at her own pace. Her experience during this brief visit, however, leaves her wondering why she climbs mountains in the first place. With the support of her friends, Aoi searches for the true motivation behind her hobby, all while continuing to train for the highly anticipated second trip to the summit of Mt. Fuji.

[Written by MAL Rewrite]",Manga,"['Adventure', 'Slice of Life']",[],1,28822,12,2022,fall,"[925, 1261, 1344, 1696, 2017]",[441],7.68
49533,https://myanimelist.net/images/anime/1289/127754.webp,Uchi no Shishou wa Shippo ga Nai,"The beginning of the Taishou era spelled the end of the tanuki's tricks. These raccoon dogs, who are able to transform into human beings, used to love fooling humans until advanced technology rendered their endeavors futile. However, Mameda, a young tanuki girl, has not given up on this tradition, and—resolved to follow in her father's footsteps—travels to Osaka in hopes of duping people.

As others in her village predicted, Mameda fails to deceive a single person, and she is even hunted down by an angry crowd. After finding refuge in a theater, she stumbles upon a rakugo performance given by a master of the art, Bunko Daikokutei. Fascinated by the vivid images created by the rakugoka's acting, Mameda becomes enamored with this style of storytelling and decides to become Bunko's apprentice!

Despite her initial reluctance to take a disciple, Bunko begins to teach Mameda rakugo after witnessing the young tanuki's perseverance. Between undertaking a taiko apprenticeship, handling her work at the theater, and memorizing plays, Mameda needs to give her all if she ever plans to master the only art that still has a chance to fool people.

[Written by MAL Rewrite]",Manga,"['Slice of Life', 'Supernatural']",['Seinen'],0,27914,13,2022,fall,"[1, 73, 143, 144, 2009, 2185]",[839],6.77
52381,https://myanimelist.net/images/anime/1135/125337.webp,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,"After reincarnating into a dummy head microphone, the protagonist gets involved in the lives of high school girls who do ASMR. The comedic anime will follow these high schoolers as they aim for the ASMR Koshien.

(Source: MAL News)",Original,['Slice of Life'],[],0,23759,12,2022,fall,[],"[1794, 2248]",4.98
49304,https://myanimelist.net/images/anime/1637/123397.webp,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,"Not far from the town of Domina lives Shiloh, a boy who keeps hearing a voice in his dreams about a mission he must fulfill. But what mission could he be needed for remains unknown. That all changes when he meets two Jumi, a race that’s hunted for their unique gemstones, as a sudden outbreak of attacks against the Jumi occurs. His dream, his quest, becomes clear—help the Jumi and their gemstones!

(Source: Crunchyroll)",Game,['Adventure'],[],0,22371,12,2022,fall,"[58, 143, 166, 415, 1261]","[894, 1687]",5.56
50638,https://myanimelist.net/images/anime/1253/127326.webp,Muv-Luv Alternative 2nd Season,"Thanks to Professor Yuuko Kouzuki's technology and Kasumi Yashiro's psychic powers, Cadet Takeru Shirogane travels back to his original world. With no time to lose, Takeru aims to enlist Yuuko's help in his world to complete the Alternative IV project—the last hope humanity has against the BETA, an alien species invading the planet. As the anti-BETA project nears completion, Takeru and other cadets graduate from the Yokohama pilot training academy.

However, during a test of the new operating system for the Tactical Surface Fighters—the giant combat suits used by humanity against their adversary—the BETA ambush Takeru and his team. Barely escaping with his life, Takeru is left traumatized after witnessing the cruel death of one of his close friends.

Losing his will to fight, Takeru flees back to the other world, where he experiences a similar tragedy. According to Yuuko's theory, people from parallel universes are bound to suffer the same fate. As a result, Takeru must overcome his trauma if he wants to protect the ones he holds dear.

[Written by MAL Rewrite]",Visual novel,"['Drama', 'Sci-Fi']",[],1,20941,12,2022,fall,"[53, 169, 843, 1284, 1468, 1617, 2425, 2460]","[96, 894, 2249]",6.62
46654,https://myanimelist.net/images/anime/1458/125998.webp,IDOLiSH7 Third Beat! Part 2,"IDOLiSH7 is more successful than ever, but no one is smiling because a new threat has taken the stage: the debuting idol group ŹOOĻ. Managed by the nefarious entertainment executive Ryou Tsukumo, they will stop at nothing to get their way, resorting to all kinds of underhanded tactics to bring down their rivals. TRIGGER's image has already been ruined by scandal, and IDOLiSH7 and Re:vale are headed for the same fate—or worse.

Meanwhile, Zero, the legendary idol who disappeared 15 years ago, continues to haunt the present through those he left behind. His manager seems to be in contact with Tsukumo for his own schemes, and Zero's songwriter reveals himself in a letter after having been missing for years. IDOLiSH7 finds an ally in Re:vale to thwart ŹOOĻ's plans while trying to make sense of Zero's colleagues' actions, but it may be impossible for everyone to emerge unscathed.

[Written by MAL Rewrite]",Game,['Drama'],[],1,18065,17,2022,fall,[],[1103],8.36
50010,https://myanimelist.net/images/anime/1560/125527.webp,Meitantei Conan: Hannin no Hanzawa-san,"Anime adaptation of the spin-off manga Meitantei Conan: Hannin no Hanzawa-san that stars the black-silhouetted ""criminal"" that appears in Detective Conan representing the mystery culprits.",Manga,"['Comedy', 'Mystery']",['Shounen'],0,16165,12,2022,fall,[62],[73],6.9
